,车型,车身颜色,车顶颜色,物料编号,发动机,变速器
1,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
2,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
3,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
4,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
5,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
6,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
7,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
8,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
9,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
10,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
11,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
12,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
13,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
14,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
15,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
16,A,探索绿,闪耀黑,AZ64GCY0000278,燃油,四驱
17,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
18,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
19,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
20,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
21,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
22,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
23,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
24,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
25,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
26,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
27,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
28,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
29,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
30,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
31,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
32,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
33,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
34,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
35,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
36,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
37,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
38,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
39,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
40,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
41,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
42,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
43,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
44,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
45,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
46,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
47,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
48,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
49,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
50,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
51,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
52,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
53,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
54,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
55,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
56,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
57,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
58,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
59,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
60,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
61,B,液态灰,无对比颜色,AZ32GCY0000290,燃油,两驱
62,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
63,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
64,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
65,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
66,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
67,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
68,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
69,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
70,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
71,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
72,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
73,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
74,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
75,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
76,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
77,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
78,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
79,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
80,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
81,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
82,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
83,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
84,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
85,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
86,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
87,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
88,B,闪耀黑,无对比颜色,AZ64GCY0000294,燃油,四驱
89,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
90,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
91,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
92,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
93,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
94,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
95,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
96,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
97,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
98,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
99,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
100,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
101,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
102,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
103,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
104,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
105,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
106,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
107,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
108,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
109,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
110,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
111,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
112,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
113,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
114,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
115,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
116,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
117,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
118,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
119,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
120,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
121,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
122,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
123,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
124,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
125,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
126,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
127,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
128,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
129,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
130,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
131,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
132,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
133,B,闪耀黑,无对比颜色,AZ62GCY0000259,燃油,两驱
134,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
135,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
136,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
137,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
138,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
139,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
140,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
141,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
142,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
143,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
144,B,闪耀黑,无对比颜色,AZ32GCY0000265,燃油,两驱
145,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
146,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
147,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
148,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
149,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
150,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
151,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
152,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
153,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
154,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
155,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
156,B,闪耀黑,无对比颜色,AZ62GCY0000276,燃油,两驱
157,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
158,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
159,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
160,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
161,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
162,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
163,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
164,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
165,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
166,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
167,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
168,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
169,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
170,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
171,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
172,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
173,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
174,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
175,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
176,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
177,B,水晶珍珠白,石黑,AZ32GCY0000268,燃油,两驱
178,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
179,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
180,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
181,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
182,A,闪耀黑,无对比颜色,AZ62GFF0000250,混动,两驱
183,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
184,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
185,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
186,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
187,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
188,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
189,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
190,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
191,B,闪耀黑,无对比颜色,AZ64GCY0000262,燃油,四驱
192,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
193,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
194,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
195,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
196,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
197,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
198,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
199,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
200,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
201,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
202,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
203,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
204,A,水晶珍珠白,石黑,AZ64GCY0000289,燃油,四驱
205,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
206,B,水晶珍珠白,石黑,AZ64GCY0000272,燃油,四驱
207,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
208,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
209,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
210,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
211,A,水晶珍珠白,无对比颜色,BZ12GCY0000298,燃油,两驱
212,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
213,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
214,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
215,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
216,A,闪耀黑,无对比颜色,BZ12GCY0000245,燃油,两驱
217,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
218,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
219,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
220,B,飞行蓝,石黑,AZ62GFF0000252,混动,两驱
221,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
222,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
223,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
224,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
225,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
226,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
227,B,天空灰,石黑,AZ62GFF0000253,混动,两驱
228,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
229,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
230,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
231,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
232,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
233,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
234,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
235,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
236,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
237,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
238,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
239,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
240,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
241,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
242,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
243,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
244,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
245,B,薄雾灰,石黑,AZ32GCY0000288,燃油,两驱
246,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
247,B,天空灰,石黑,AZ62GCY0000264,燃油,两驱
248,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
249,B,天空灰,石黑,AZ64GCY0000256,燃油,四驱
250,A,天空灰,无对比颜色,BZ12GCY0000307,燃油,两驱
251,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
252,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
253,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
254,B,闪耀黑,无对比颜色,AZ62GCY0000258,燃油,两驱
255,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
256,A,闪耀黑,无对比颜色,BZ12GCY0000302,燃油,两驱
257,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
258,B,水晶珍珠白,石黑,AZ64GCY0000303,燃油,四驱
259,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
260,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
261,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
262,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
263,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
264,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
265,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
266,A,水晶珍珠白,石黑,BZ14GCY0000248,燃油,四驱
267,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
268,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
269,A,天空灰,无对比颜色,BZ12GCY0000246,燃油,两驱
270,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
271,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
272,A,水晶珍珠白,石黑,BZ12GCY0000251,燃油,两驱
273,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
274,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
275,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
276,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
277,A,闪耀黑,无对比颜色,BZ12GCY0000247,燃油,两驱
278,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
279,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
280,A,水晶珍珠白,石黑,AZ62GFF0000281,混动,两驱
281,A,天空灰,石黑,BZ12GCY0000274,燃油,两驱
282,B,水晶珍珠白,无对比颜色,AZ62GFF0000273,混动,两驱
283,A,水晶珍珠白,石黑,BZ12GCY0000284,燃油,两驱
284,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
285,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
286,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
287,B,闪耀黑,无对比颜色,AZ62GFF0000263,混动,两驱
288,A,闪耀黑,无对比颜色,BZ14GCY0000308,燃油,四驱
289,B,水晶珍珠白,石黑,AZ62GFF0000271,混动,两驱
290,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
291,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
292,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
293,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
294,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
295,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
296,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
297,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
298,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
299,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
300,B,飞行蓝,石黑,AZ62GCY0000243,燃油,两驱
301,B,水晶珍珠白,石黑,AZ32GCY0000260,燃油,两驱
302,A,天空灰,石黑,AZ62GFF0000275,混动,两驱
303,A,天空灰,石黑,BZ14GCY0000292,燃油,四驱
304,B,天空灰,无对比颜色,AZ62GCY0000300,燃油,两驱
305,A,天空灰,石黑,BZ12GCY0000285,燃油,两驱
306,B,天空灰,无对比颜色,AZ62GFF0000257,混动,两驱
307,B,水晶紫,石黑,AZ62GFF0000305,混动,两驱
308,A,闪耀黑,无对比颜色,BZ14GCY0000287,燃油,四驱
309,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
310,A,水晶紫,石黑,AZ62GFF0000269,混动,两驱
311,B,液态灰,无对比颜色,AZ32GCY0000249,燃油,两驱
312,B,水晶珍珠白,无对比颜色,AZ62GCY0000279,燃油,两驱
313,A,闪耀黑,无对比颜色,BZ12GCY0000242,燃油,两驱
314,A,闪耀黑,无对比颜色,BZ14GCY0000304,燃油,四驱
